,index,start_time,end_time,text,wav_path,alignment_path,emotion,valence,arousal,dominance,gender
5657,Ses03M_script03_1_M023,148.7800,161.4600,Let's be superficial and pity the poor philosophers hmmm?  Let's blow trumpets and squeakers and party as much as we can like quite idiotic school children.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M023.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M023.wdseg,xxx,4.0000,3.5000,4.0000,M
5658,Ses03M_script03_1_M024,161.4900,169.1750,Let's savor the delight of the moment.  Come kiss me darling before worms pop in and out of your eye sockets.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M024.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M024.wdseg,xxx,4.0000,2.5000,4.0000,M
5659,Ses03M_script03_1_M025,171.9500,178.3675,"I don't care what you do, you see?  As long, no I don't care what you do, see?",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M025.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M025.wdseg,xxx,3.5000,3.0000,4.0000,M
5660,Ses03M_script03_1_M026,178.3900,188.9800,You can put green paint all over your body and dance naked in the Place Vendome and rush off madly with all the men in the world and I shan't say a word as long as you love me best.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M026.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M026.wdseg,xxx,3.5000,3.5000,4.0000,M
5661,Ses03M_script03_1_M027,199.1700,202.2600,Remember that awful scene we had in Venice?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M027.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M027.wdseg,xxx,3.5000,3.0000,3.0000,M
5662,Ses03M_script03_1_M028,203.6175,209.0700,The one when you bought a little painted wooden snake in the Piazza and put it in my bed.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M028.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M028.wdseg,xxx,3.0000,2.5000,3.5000,M
5663,Ses03M_script03_1_M029,214.0800,215.4300,Horrible little thing.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M029.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M029.wdseg,xxx,2.0000,3.0000,3.5000,M
5664,Ses03M_script03_1_M030,215.4600,216.6500,I hated it.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M030.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M030.wdseg,xxx,2.5000,3.0000,3.5000,M
5665,Ses03M_script03_1_M031,222.9300,225.6700,How long did that rile last?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M031.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M031.wdseg,xxx,3.0000,3.0000,3.5000,M
5666,Ses03M_script03_1_M032,228.0275,231.4800,"Oh, the worst one was in Cannes when you-",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M032.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M032.wdseg,xxx,4.0000,2.5000,3.5000,M
5667,Ses03M_script03_1_M033,231.5300,234.5000,you're curling iron burnt a hole in my dressing gown.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M033.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M033.wdseg,xxx,3.0000,3.0000,3.5000,M
5668,Ses03M_script03_1_M034,237.5125,240.0300,That was a rouser wasn't it?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M034.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M034.wdseg,xxx,4.0000,3.5000,3.5000,M
5669,Ses03M_script03_1_M035,243.5600,245.8100,I didn't hit you very hard.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M035.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M035.wdseg,neu,3.0000,2.5000,3.5000,M
5670,Ses03M_script03_1_M036,250.2800,255.1061,I will never forget his face. Ooh-rah [LAUGHTER].,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M036.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M036.wdseg,xxx,5.0000,4.5000,4.5000,M
5671,Ses03M_script03_1_M037,258.7300,260.9800,We were very much younger then.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M037.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M037.wdseg,xxx,3.5000,2.5000,2.5000,M
5672,Ses03M_script03_1_M038,262.9675,268.1800,The real cause of that rile was Peter Burden.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_1/Ses03M_script03_1_M038.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_1/Ses03M_script03_1_M038.wdseg,xxx,3.0000,3.5000,3.5000,M
5673,Ses03M_script03_2_F000,013.4546,016.7831,"Oh, come on, you knew there was nothing in that.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F000.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F000.wdseg,neu,3.0000,4.0000,3.5000,F
5674,Ses03M_script03_2_F001,018.6039,021.6976,Presents?  A trivial little broach.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F001.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F001.wdseg,ang,2.0000,3.5000,4.0000,F
5675,Ses03M_script03_2_F002,026.7431,030.8450,Not at all.  It was very pretty.  I still have it and I wear it often.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F002.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F002.wdseg,xxx,2.5000,3.5000,3.5000,F
5676,Ses03M_script03_2_F003,033.3721,037.7493,No I didn't.  You made up the whole thing in your jealous imagination.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F003.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F003.wdseg,neu,2.0000,2.0000,3.5000,F
5677,Ses03M_script03_2_F004,039.2436,042.5038,Just a little perhaps but nothing serious.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F004.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F004.wdseg,neu,3.5000,3.5000,3.5000,F
5678,Ses03M_script03_2_F005,043.3641,044.9641,Well what of it?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F005.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F005.wdseg,xxx,2.0000,3.0000,3.0000,F
5679,Ses03M_script03_2_F006,045.2810,049.7035,"Well it didn't harm him, in fact, it pleasured him a lot and it didn't hurt me.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F006.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F006.wdseg,neu,2.0000,3.5000,3.0000,F
5680,Ses03M_script03_2_F007,050.8657,056.1425,"Well, if you hadn't been so suspicious and nosey you would've never known anything.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F007.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F007.wdseg,xxx,2.0000,4.0000,4.0000,F
5681,Ses03M_script03_2_F008,057.9295,062.8954,"Look, I'm bored with this conversation.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F008.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F008.wdseg,xxx,2.0000,3.5000,3.5000,F
5682,Ses03M_script03_2_F009,066.8046,068.2989,No thanks.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F009.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F009.wdseg,xxx,2.0000,2.5000,3.0000,F
5683,Ses03M_script03_2_F010,069.2498,072.9025,I don't know why you want it.  You've already had two glasses.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F010.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F010.wdseg,ang,2.5000,2.5000,3.5000,F
5684,Ses03M_script03_2_F011,075.7401,080.1927,I don't see what you have to go on and on with this kind of thing.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F011.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F011.wdseg,ang,2.0000,4.0000,3.5000,F
5685,Ses03M_script03_2_F012,090.5923,093.6865,It's become a habit with you.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F012.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F012.wdseg,neu,3.0000,2.5000,3.5000,F
5686,Ses03M_script03_2_F013,097.2788,099.6334,Don't be so stupid.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F013.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F013.wdseg,xxx,2.0000,2.5000,3.0000,F
5687,Ses03M_script03_2_F014,100.1617,101.8522,What?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F014.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F014.wdseg,ang,1.5000,3.0000,4.5000,F
5688,Ses03M_script03_2_F015,103.6900,105.2215,[BREATHING],data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F015.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F015.wdseg,xxx,2.5000,2.5000,3.0000,F
5689,Ses03M_script03_2_F016,108.4750,112.5225,"No, just making myself beautiful for you.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F016.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F016.wdseg,neu,2.0000,3.0000,2.5000,F
5690,Ses03M_script03_2_F017,114.6400,120.1550,That's the woman's job to lure the man.  Watch me a moment won't you?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F017.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F017.wdseg,neu,3.0000,3.0000,3.5000,F
5691,Ses03M_script03_2_F018,122.2437,124.6134,No it isn't.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F018.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F018.wdseg,xxx,2.0000,3.0000,3.0000,F
5692,Ses03M_script03_2_F019,125.8209,128.3500,"Oh, be quiet.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F019.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F019.wdseg,xxx,2.0000,3.5000,3.0000,F
5693,Ses03M_script03_2_F020,132.6584,135.6620,I think you should have some more brandy...,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F020.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F020.wdseg,xxx,2.5000,3.0000,3.5000,F
5694,Ses03M_script03_2_F021,135.9035,137.3676,...cause really,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F021.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F021.wdseg,xxx,2.0000,2.5000,3.0000,F
5695,Ses03M_script03_2_F022,137.3978,139.4656,it doesn't seem to be working on you.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F022.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F022.wdseg,xxx,2.5000,3.0000,3.0000,F
5696,Ses03M_script03_2_F023,147.4502,151.0925,Well it really hasn't worked wonders with you.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F023.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F023.wdseg,xxx,2.0000,3.5000,4.5000,F
5697,Ses03M_script03_2_F024,154.1425,156.7227,"Adders don't snap, they sting.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F024.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F024.wdseg,ang,2.5000,3.5000,4.0000,F
5698,Ses03M_script03_2_F025,159.4949,161.2911,They sting.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F025.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F025.wdseg,ang,1.5000,4.0000,4.5000,F
5699,Ses03M_script03_2_F026,161.6080,167.7964,I don't care.  I don't care.  Do you understand?  I don't care if they roll around and bark like hoops.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F026.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F026.wdseg,ang,1.0000,5.0000,5.0000,F
5700,Ses03M_script03_2_F027,171.5699,174.7850,"Yes, I did.  Quite a lot.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F027.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F027.wdseg,xxx,1.5000,3.0000,4.0000,F
5701,Ses03M_script03_2_F028,176.4300,178.7394,Mind your business.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F028.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F028.wdseg,ang,1.5000,3.0000,4.0000,F
5702,Ses03M_script03_2_F029,186.2560,190.2600,You're quite insufferable.  I expect it's because you're drunk.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F029.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F029.wdseg,ang,2.0000,3.5000,4.5000,F
5703,Ses03M_script03_2_F030,191.5992,193.3425,You've always had a weak head.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F030.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F030.wdseg,ang,2.0000,2.0000,3.5000,F
5704,Ses03M_script03_2_F031,201.0327,207.8551,"On the contrary, a child of two can get violently drunk off just one glass of brandy.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F031.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F031.wdseg,ang,1.5000,4.0000,4.5000,F
5705,Ses03M_script03_2_F032,213.8575,215.7600,Shut up.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F032.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F032.wdseg,ang,2.0000,3.0000,4.0000,F
5706,Ses03M_script03_2_F033,219.9904,224.3072,"Not very funny dear.  In fact, maybe you better have some more brandy.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F033.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F033.wdseg,ang,2.5000,3.0000,4.0000,F
5707,Ses03M_script03_2_F034,231.6427,233.6955,Why?,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F034.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F034.wdseg,xxx,2.0000,2.5000,3.0000,F
5708,Ses03M_script03_2_F035,236.0953,240.4272,There aren't any people upstairs.  This is a photographer's studio.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F035.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F035.wdseg,xxx,2.5000,3.0000,3.0000,F
5709,Ses03M_script03_2_F036,242.2083,244.3300,They are away in Tunis.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F036.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F036.wdseg,neu,3.0000,2.5000,3.5000,F
5710,Ses03M_script03_2_F037,246.3025,248.3300,"Turn it on again, please.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F037.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F037.wdseg,xxx,2.0000,4.0000,3.0000,F
5711,Ses03M_script03_2_F038,249.5575,255.7171,Very well.  If you insist on being a boorish and idiotic.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F038.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F038.wdseg,ang,2.0000,3.5000,4.0000,F
5712,Ses03M_script03_2_F039,260.5924,265.2714,You are far too temperamental.  Try to control yourself.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F039.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F039.wdseg,ang,1.5000,3.5000,4.0000,F
5713,Ses03M_script03_2_F040,265.5733,269.2550,Go away.  Go away.  I hate you.,data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F040.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F040.wdseg,ang,2.0000,4.0000,4.5000,F
5714,Ses03M_script03_2_F041,270.8561,280.6670,"I hate you.  Listen I'm sick and tired of listening to you, you sadistic bully.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F041.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F041.wdseg,ang,1.5000,4.0000,4.5000,F
5715,Ses03M_script03_2_F042,291.9269,298.8851,"This is the end.  Understand?  This is the end, here and now, forever and always.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F042.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F042.wdseg,ang,1.5000,4.0000,4.5000,F
5716,Ses03M_script03_2_F043,299.1200,303.2773,"Oh, yes I am. Yes I am and you can't stop me.",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F043.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F043.wdseg,ang,1.5000,4.5000,4.5000,F
5717,Ses03M_script03_2_F044,303.3226,317.3748,"Listen, you're a cruel fiend and I hate, loathe you.  Thank God finally, finally thank God I've realized just how horrible you are--and marry you?  Marry you?  Never. I will never marry you.  I will die die in torment-",data/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_F044.wav,data/IEMOCAP_full_release/Session3/sentences/ForcedAlignment/Ses03M_script03_2/Ses03M_script03_2_F044.wdseg,ang,1.0000,5.0000,5.0000,F
